player_id,games,team,name,pos,last_week,ep_std,pts_std,ewma_ep_std,last_ep_std,last_pts_std,ep_half,pts_half,ewma_ep_half,last_ep_half,last_pts_half,ep_ppr,pts_ppr,ewma_ep_ppr,last_ep_ppr,last_pts_ppr,ep_std6,pts_std6,ewma_ep_std6,last_ep_std6,last_pts_std6,ep_half6,pts_half6,ewma_ep_half6,last_ep_half6,last_pts_half6,ep_ppr6,pts_ppr6,ewma_ep_ppr6,last_ep_ppr6,last_pts_ppr6,rush_att_pg,tgt_pg,rush_rz_pg,tgt_rz_pg,tgt_ez_pg,air_yds_pg,pass_att_pg,gap_std,gap_half,gap_ppr,gap_std6,gap_half6,gap_ppr6
00-0040628,0,GB,Drake Dabney,TE,,,,2.67655458,,,,,3.19016288,,,,,3.70377119,,,,,2.67641614,,,,,3.19002444,,,,,3.70363275,,,,,,,,,,,,,,,
00-0034367,0,LAC,Nyheim Hines,RB,,,,2.73868052,,,,,3.18560874,,,,,3.63253695,,,,,2.73894316,,,,,3.18587138,,,,,3.63279959,,,,,,,,,,,,,,,
00-0038896,0,DET,Jacob Saylors,RB,,,,2.73868052,,,,,3.18560874,,,,,3.63253695,,,,,2.73894316,,,,,3.18587138,,,,,3.63279959,,,,,,,,,,,,,,,
00-0039266,0,CIN,Kendall Milton,RB,,,,2.73868052,,,,,3.18560874,,,,,3.63253695,,,,,2.73894316,,,,,3.18587138,,,,,3.63279959,,,,,,,,,,,,,,,
00-0034867,0,SF,Malik Turner,WR,,,,2.63270381,,,,,3.18292743,,,,,3.73315104,,,,,2.63320421,,,,,3.18342783,,,,,3.73365144,,,,,,,,,,,,,,,
00-0040673,0,SEA,Jalen Milroe,QB,,,,2.87161824,,,,,3.17417719,,,,,3.47673615,,,,,3.16435276,,,,,3.46691172,,,,,3.76947068,,,,,,,,,,,,,,,
00-0039754,0,TB,Devin Culp,TE,,,,2.76895318,,,,,3.16853486,,,,,3.56811655,,,,,2.76880738,,,,,3.16838906,,,,,3.56797074,,,,,,,,,,,,,,,
00-0034521,0,NYJ,Allen Lazard,WR,,,,2.54388533,,,,,3.15006383,,,,,3.75624233,,,,,2.54531777,,,,,3.15149627,,,,,3.75767477,,,,,,,,,,,,,,,
00-0035956,0,DET,Giovanni Ricci,TE,,,,2.74168544,,,,,3.14586326,,,,,3.55004109,,,,,2.74151670,,,,,3.14569453,,,,,3.54987235,,,,,,,,,,,,,,,
00-0034073,0,DET,Ross Dwelley,TE,,,,2.56709197,,,,,3.14234411,,,,,3.71759625,,,,,2.56605841,,,,,3.14131055,,,,,3.71656269,,,,,,,,,,,,,,,
00-0038705,1,DAL,Emari Demercado,RB,1,1.04591132,0.70000000,2.68520177,1.04591132,0.70000000,1.04156812,0.70000000,3.13574162,1.04156812,0.70000000,1.03722492,0.70000000,3.58628146,1.03722492,0.70000000,1.04652099,0.70000000,2.68614200,1.04652099,0.70000000,1.04217779,0.70000000,3.13668185,1.04217779,0.70000000,1.03783459,0.70000000,3.58722169,1.03783459,0.70000000,2.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.34591132,-0.34156812,-0.33722492,-0.34652099,-0.34217779,-0.33783459
00-0039041,0,ARI,Elijah Higgins,TE,,,,2.20694651,,,,,3.12709186,,,,,4.04723722,,,,,2.20475792,,,,,3.12490328,,,,,4.04504863,,,,,,,,,,,,,,,
00-0033439,0,ARI,Pharaoh Brown,TE,,,,2.59475135,,,,,3.12214808,,,,,3.64954482,,,,,2.59454412,,,,,3.12194085,,,,,3.64933758,,,,,,,,,,,,,,,
00-0037801,1,DAL,KaVontae Turpin,WR,1,0.52577693,0.80000000,2.45699021,0.52577693,0.80000000,0.88783388,1.30000000,3.12100849,0.88783388,1.30000000,1.24989083,1.80000000,3.78502677,1.24989083,1.80000000,0.52733528,0.80000000,2.45982664,0.52733528,0.80000000,0.88939222,1.30000000,3.12384492,0.88939222,1.30000000,1.25144917,1.80000000,3.78786320,1.25144917,1.80000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.27422307,0.41216612,0.55010917,0.27266472,0.41060778,0.54855083
00-0039521,0,ARI,Xavier Weaver,WR,,,,2.50910330,,,,,3.10993665,,,,,3.71077000,,,,,2.51061529,,,,,3.11144863,,,,,3.71228198,,,,,,,,,,,,,,,
00-0037348,0,MIA,Tanner Conner,TE,,,,2.37572013,,,,,3.10937615,,,,,3.84303216,,,,,2.37377544,,,,,3.10743145,,,,,3.84108747,,,,,,,,,,,,,,,
00-0036331,0,CHI,Devin Duvernay,WR,,,,2.64328634,,,,,3.10878435,,,,,3.57428236,,,,,2.64409172,,,,,3.10958973,,,,,3.57508774,,,,,,,,,,,,,,,
00-0038891,0,LV,Shedrick Jackson,WR,,,,2.62031606,,,,,3.09270581,,,,,3.56509555,,,,,2.62166876,,,,,3.09405850,,,,,3.56644825,,,,,,,,,,,,,,,
00-0035876,0,ARI,Andre Baccellia,WR,,,,2.42000687,,,,,3.09021796,,,,,3.76042906,,,,,2.42135688,,,,,3.09156797,,,,,3.76177907,,,,,,,,,,,,,,,
00-0040568,1,NE,Lan Larison,RB,1,0.59754734,0.90000000,2.41914157,0.59754734,0.90000000,1.39911726,1.90000000,3.08969104,1.39911726,1.90000000,2.20068719,2.90000000,3.76024052,2.20068719,2.90000000,0.59641326,0.90000000,2.41874464,0.59641326,0.90000000,1.39798318,1.90000000,3.08929411,1.39798318,1.90000000,2.19955310,2.90000000,3.75984359,2.19955310,2.90000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,-3.00000000,0.00000000,0.30245266,0.50088274,0.69931281,0.30358674,0.50201682,0.70044690
00-0039757,0,NE,Terrell Jennings,RB,,,,3.02139157,,,,,3.08828262,,,,,3.15517367,,,,,3.02362295,,,,,3.09051400,,,,,3.15740505,,,,,,,,,,,,,,,
00-0040547,0,ATL,Nate Carter,RB,,,,2.76795044,,,,,3.06073632,,,,,3.35352220,,,,,2.76907069,,,,,3.06185658,,,,,3.35464246,,,,,,,,,,,,,,,
00-0032392,0,NE,Austin Hooper,TE,,,,2.39456399,,,,,3.05450084,,,,,3.71443768,,,,,2.39285522,,,,,3.05279207,,,,,3.71272891,,,,,,,,,,,,,,,
00-0040476,0,IND,Ulysses Bentley IV,RB,,,,2.60056264,,,,,3.04770497,,,,,3.49484730,,,,,2.60070629,,,,,3.04784861,,,,,3.49499094,,,,,,,,,,,,,,,
00-0035594,0,CHI,Travis Homer,RB,,,,2.60056264,,,,,3.04770497,,,,,3.49484730,,,,,2.60070629,,,,,3.04784861,,,,,3.49499094,,,,,,,,,,,,,,,
00-0039792,0,BAL,Devontez Walker,WR,,,,2.73221572,,,,,3.02955665,,,,,3.32689758,,,,,2.73289921,,,,,3.03024014,,,,,3.32758107,,,,,,,,,,,,,,,
00-0038555,1,PHI,Tank Bigsby,RB,1,0.49343980,0.30000000,2.93270114,0.49343980,0.30000000,0.48995304,0.30000000,3.02596389,0.48995304,0.30000000,0.48646628,0.30000000,3.11922663,0.48646628,0.30000000,0.49357349,0.30000000,2.93461902,0.49357349,0.30000000,0.49008673,0.30000000,3.02788176,0.49008673,0.30000000,0.48659997,0.30000000,3.12114451,0.48659997,0.30000000,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19343980,-0.18995304,-0.18646628,-0.19357349,-0.19008673,-0.18659997
00-0035249,1,MIN,Josh Oliver,TE,1,2.65977263,2.20000000,2.07449765,2.65977263,2.20000000,4.19514022,3.20000000,3.01938954,4.19514022,3.20000000,5.73050780,4.20000000,3.96428142,5.73050780,4.20000000,2.65658022,2.20000000,2.07221032,2.65658022,2.20000000,4.19194781,3.20000000,3.01710221,4.19194781,3.20000000,5.72731539,4.20000000,3.96199409,5.72731539,4.20000000,0.00000000,4.00000000,0.00000000,0.00000000,0.00000000,13.00000000,0.00000000,-0.45977263,-0.99514022,-1.53050780,-0.45658022,-0.99194781,-1.52731539
00-0038685,1,GB,Chris Brooks,RB,1,4.53197562,2.90000000,2.55542324,4.53197562,2.90000000,4.97212636,2.90000000,3.01061393,4.97212636,2.90000000,5.41227710,2.90000000,3.46580463,5.41227710,2.90000000,4.53619345,2.90000000,2.55683470,4.53619345,2.90000000,4.97634419,2.90000000,3.01202539,4.97634419,2.90000000,5.41649493,2.90000000,3.46721608,5.41649493,2.90000000,7.00000000,1.00000000,1.00000000,0.00000000,0.00000000,-6.00000000,0.00000000,-1.63197562,-2.07212636,-2.51227710,-1.63619345,-2.07634419,-2.51649493
00-0038679,0,BUF,Tyrell Shavers,WR,,,,2.31723126,,,,,2.99893261,,,,,3.68063397,,,,,2.31816598,,,,,2.99986733,,,,,3.68156869,,,,,,,,,,,,,,,
00-0039359,1,HOU,Cade Stover,TE,1,0.53834139,-0.20000000,2.18254659,0.53834139,-0.20000000,0.94804040,0.30000000,2.99654538,0.94804040,0.30000000,1.35773941,0.80000000,3.81054417,1.35773941,0.80000000,0.53621733,-0.20000000,2.20458413,0.53621733,-0.20000000,0.94591634,0.30000000,3.01858292,0.94591634,0.30000000,1.35561535,0.80000000,3.83258171,1.35561535,0.80000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,-2.00000000,0.00000000,-0.73834139,-0.64804040,-0.55773941,-0.73621733,-0.64591634,-0.55561535
00-0040172,0,SF,Jordan Watkins,WR,,,,2.44037147,,,,,2.95526548,,,,,3.47015950,,,,,2.44054776,,,,,2.95544177,,,,,3.47033579,,,,,,,,,,,,,,,
00-0040890,1,KC,Cyrus Allen,WR,1,0.65575138,0.00000000,2.43951298,0.65575138,0.00000000,0.99191667,0.00000000,2.94717083,0.99191667,0.00000000,1.32808195,0.00000000,3.45482868,1.32808195,0.00000000,0.65701422,0.00000000,2.43995498,0.65701422,0.00000000,0.99317951,0.00000000,2.94761283,0.99317951,0.00000000,1.32934479,0.00000000,3.45527068,1.32934479,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,5.00000000,0.00000000,-0.65575138,-0.99191667,-1.32808195,-0.65701422,-0.99317951,-1.32934479
00-0037487,0,ATL,Deven Thompkins,WR,,,,2.36705775,,,,,2.94423186,,,,,3.52140596,,,,,2.36834173,,,,,2.94551584,,,,,3.52268994,,,,,,,,,,,,,,,
00-0037258,0,KC,Dameon Pierce,RB,,,,2.69623409,,,,,2.94370424,,,,,3.19117440,,,,,2.69778345,,,,,2.94525361,,,,,3.19272376,,,,,,,,,,,,,,,
00-0036980,0,BUF,Elijah Moore,WR,,,,2.31525363,,,,,2.94309384,,,,,3.57093405,,,,,2.31878229,,,,,2.94662249,,,,,3.57446270,,,,,,,,,,,,,,,
00-0040058,0,SEA,Nick Kallerup,TE,,,,2.52703639,,,,,2.94224283,,,,,3.35744928,,,,,2.52700991,,,,,2.94221635,,,,,3.35742280,,,,,,,,,,,,,,,
00-0033375,0,JAX,Tim Patrick,WR,,,,2.41022714,,,,,2.94203433,,,,,3.47384153,,,,,2.41118268,,,,,2.94298987,,,,,3.47479707,,,,,,,,,,,,,,,
00-0032951,1,IND,Laquon Treadwell,WR,1,0.62325777,0.00000000,2.42814022,0.62325777,0.00000000,0.96589597,0.00000000,2.93806359,0.96589597,0.00000000,1.30853417,0.00000000,3.44798696,1.30853417,0.00000000,0.62459449,0.00000000,2.42860807,0.62459449,0.00000000,0.96723269,0.00000000,2.93853144,0.96723269,0.00000000,1.30987088,0.00000000,3.44845481,1.30987088,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,4.00000000,0.00000000,-0.62325777,-0.96589597,-1.30853417,-0.62459449,-0.96723269,-1.30987088
00-0041511,1,NYJ,Omar Cooper Jr.,WR,1,0.62325777,3.00000000,2.42814022,0.62325777,3.00000000,0.96589597,3.50000000,2.93806359,0.96589597,3.50000000,1.30853417,4.00000000,3.44798696,1.30853417,4.00000000,0.62459449,3.00000000,2.42860807,0.62459449,3.00000000,0.96723269,3.50000000,2.93853144,0.96723269,3.50000000,1.30987088,4.00000000,3.44845481,1.30987088,4.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,4.00000000,0.00000000,2.37674223,2.53410403,2.69146583,2.37540551,2.53276731,2.69012912
00-0040739,0,SEA,Elijah Arroyo,TE,,,,2.26555493,,,,,2.92894117,,,,,3.59232741,,,,,2.26382959,,,,,2.92721584,,,,,3.59060208,,,,,,,,,,,,,,,
00-0039144,0,GB,Luke Musgrave,TE,,,,2.10746678,,,,,2.91946321,,,,,3.73145963,,,,,2.10528816,,,,,2.91728458,,,,,3.72928100,,,,,,,,,,,,,,,
00-0038102,1,CAR,Kenny Pickett,QB,1,1.74313236,2.40000000,2.89981541,1.74313236,2.40000000,1.74657336,2.40000000,2.90338329,1.74657336,2.40000000,1.75001435,2.40000000,2.90695117,1.75001435,2.40000000,2.14936492,2.40000000,3.52579904,2.14936492,2.40000000,2.15280592,2.40000000,3.52936692,2.15280592,2.40000000,2.15624691,2.40000000,3.53293479,2.15624691,2.40000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.65686764,0.65342664,0.64998565,0.25063508,0.24719408,0.24375309
00-0038809,0,MIN,Ben Sims,TE,,,,2.29867773,,,,,2.88810942,,,,,3.47754111,,,,,2.29728969,,,,,2.88672137,,,,,3.47615306,,,,,,,,,,,,,,,
00-0036841,0,JAX,Austin Trammell,WR,,,,2.32011762,,,,,2.88431438,,,,,3.44851114,,,,,2.32128068,,,,,2.88547743,,,,,3.44967419,,,,,,,,,,,,,,,
00-0041099,1,NO,Barion Brown,WR,1,0.79210467,0.30000000,2.48723663,0.79210467,0.30000000,0.77587812,0.30000000,2.87155734,0.77587812,0.30000000,0.75965158,0.30000000,3.25587805,0.75965158,0.30000000,0.79489075,0.30000000,2.48821176,0.79489075,0.30000000,0.77866420,0.30000000,2.87253247,0.77866420,0.30000000,0.76243766,0.30000000,3.25685318,0.76243766,0.30000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.49210467,-0.47587812,-0.45965158,-0.49489075,-0.47866420,-0.46243766
00-0036849,0,LA,Tutu Atwell,WR,,,,2.40851459,,,,,2.85617574,,,,,3.30383688,,,,,2.40952397,,,,,2.85718512,,,,,3.30484626,,,,,,,,,,,,,,,
00-0040259,0,CLE,Gage Larvadain,WR,,,,2.15909110,,,,,2.84961561,,,,,3.54014011,,,,,2.16073854,,,,,2.85126305,,,,,3.54178755,,,,,,,,,,,,,,,
00-0036187,0,BUF,Reggie Gilliam,RB,,,,2.45462495,,,,,2.84381149,,,,,3.23299803,,,,,2.45367091,,,,,2.84285745,,,,,3.23204399,,,,,,,,,,,,,,,
00-0038728,1,HOU,Jared Wayne,WR,1,1.13851557,1.20000000,2.31977785,1.13851557,1.20000000,1.42306622,1.70000000,2.81901366,1.42306622,1.70000000,1.70761687,2.20000000,3.31824946,1.70761687,2.20000000,1.13997028,1.20000000,2.32044847,1.13997028,1.20000000,1.42452092,1.70000000,2.81968428,1.42452092,1.70000000,1.70907157,2.20000000,3.31892009,1.70907157,2.20000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,12.00000000,0.00000000,0.06148443,0.27693378,0.49238313,0.06002972,0.27547908,0.49092843
00-0036876,0,PHI,Kylen Granson,TE,,,,2.03117474,,,,,2.81805922,,,,,3.60494371,,,,,2.02897825,,,,,2.81586273,,,,,3.60274722,,,,,,,,,,,,,,,
00-0036414,0,MIN,Cam Akers,RB,,,,2.39267127,,,,,2.79928506,,,,,3.20589885,,,,,2.39326962,,,,,2.79988341,,,,,3.20649721,,,,,,,,,,,,,,,
00-0036637,1,KC,Noah Gray,TE,1,0.79284033,0.50000000,1.99297712,0.79284033,0.50000000,1.15964200,1.00000000,2.79487656,1.15964200,1.00000000,1.52644368,1.50000000,3.59677601,1.52644368,1.50000000,0.79093029,0.50000000,1.99082859,0.79093029,0.50000000,1.15773196,1.00000000,2.79272804,1.15773196,1.00000000,1.52453364,1.50000000,3.59462749,1.52453364,1.50000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,5.00000000,0.00000000,-0.29284033,-0.15964200,-0.02644368,-0.29093029,-0.15773196,-0.02453364
00-0034613,1,CIN,Tanner Hudson,TE,1,0.75648334,0.40000000,2.10848278,0.75648334,0.40000000,1.12941320,0.90000000,2.79156141,1.12941320,0.90000000,1.50234307,1.40000000,3.47464003,1.50234307,1.40000000,0.75454272,0.40000000,2.10659778,0.75454272,0.40000000,1.12747259,0.90000000,2.78967640,1.12747259,0.90000000,1.50040246,1.40000000,3.47275503,1.50040246,1.40000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,4.00000000,0.00000000,-0.35648334,-0.22941320,-0.10234307,-0.35454272,-0.22747259,-0.10040246
00-0041125,1,IND,Seth McGowan,RB,1,0.11084812,0.00000000,2.24879684,0.11084812,0.00000000,0.51026146,0.50000000,2.77859151,0.51026146,0.50000000,0.90967480,1.00000000,3.30838618,0.90967480,1.00000000,0.11038940,0.00000000,2.24863629,0.11038940,0.00000000,0.50980274,0.50000000,2.77843096,0.50980274,0.50000000,0.90921608,1.00000000,3.30822563,0.90921608,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,-2.00000000,0.00000000,-0.11084812,-0.01026146,0.09032520,-0.11038940,-0.00980274,0.09078392
00-0040244,0,NO,Moliki Matavao,TE,,,,2.24204978,,,,,2.77271615,,,,,3.30338252,,,,,2.24144502,,,,,2.77211139,,,,,3.30277777,,,,,,,,,,,,,,,
00-0036754,1,DET,Brock Wright,TE,1,0.68376935,0.50000000,1.82814891,0.68376935,0.50000000,1.06895560,1.00000000,2.76017027,1.06895560,1.00000000,1.45414185,1.50000000,3.69219163,1.45414185,1.50000000,0.68176759,0.50000000,1.82574028,0.68176759,0.50000000,1.06695384,1.00000000,2.75776164,1.06695384,1.00000000,1.45214009,1.50000000,3.68978301,1.45214009,1.50000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,2.00000000,0.00000000,-0.18376935,-0.06895560,0.04585815,-0.18176759,-0.06695384,0.04785991
00-0040590,1,LA,Konata Mumpfield,WR,1,0.91570029,0.00000000,2.13086093,0.91570029,0.00000000,1.20008223,0.00000000,2.72248160,1.20008223,0.00000000,1.48446418,0.00000000,3.31410228,1.48446418,0.00000000,0.91637212,0.00000000,2.13167275,0.91637212,0.00000000,1.20075407,0.00000000,2.72329342,1.20075407,0.00000000,1.48513602,0.00000000,3.31491410,1.48513602,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,13.00000000,0.00000000,-0.91570029,-1.20008223,-1.48446418,-0.91637212,-1.20075407,-1.48513602
00-0039364,1,DET,Sione Vaki,RB,1,1.60950101,1.80000000,2.25369107,1.60950101,1.80000000,1.98382137,2.30000000,2.67534571,1.98382137,2.30000000,2.35814173,2.80000000,3.09700035,2.35814173,2.80000000,1.60908114,1.80000000,2.25363749,1.60908114,1.80000000,1.98340151,2.30000000,2.67529213,1.98340151,2.30000000,2.35772187,2.80000000,3.09694676,2.35772187,2.80000000,2.00000000,1.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000,0.19049899,0.31617863,0.44185827,0.19091886,0.31659849,0.44227813
00-0039471,1,BUF,Frank Gore Jr.,RB,1,0.20225057,0.30000000,2.28078770,0.20225057,0.30000000,0.19081988,0.30000000,2.66678696,0.19081988,0.30000000,0.17938918,0.30000000,3.05278621,0.17938918,0.30000000,0.20282514,0.30000000,2.28098880,0.20282514,0.30000000,0.19139445,0.30000000,2.66698806,0.19139445,0.30000000,0.17996375,0.30000000,3.05298731,0.17996375,0.30000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09774943,0.10918012,0.12061082,0.09717486,0.10860555,0.12003625
00-0040184,0,LAC,KeAndre Lambert-Smith,WR,,,,2.22618287,,,,,2.65282966,,,,,3.07947645,,,,,2.22722955,,,,,2.65387634,,,,,3.08052314,,,,,,,,,,,,,,,
00-0036422,1,DEN,Adam Trautman,TE,1,1.62541597,1.00000000,1.71977206,1.62541597,1.00000000,2.84071441,2.00000000,2.64623513,2.84071441,2.00000000,4.05601285,3.00000000,3.57269820,4.05601285,3.00000000,1.62230450,1.00000000,1.71724934,1.62230450,1.00000000,2.83760294,2.00000000,2.64371241,2.83760294,2.00000000,4.05290138,3.00000000,3.57017548,4.05290138,3.00000000,0.00000000,3.00000000,0.00000000,0.00000000,0.00000000,-1.00000000,0.00000000,-0.62541597,-0.84071441,-1.05601285,-0.62230450,-0.83760294,-1.05290138
00-0033282,0,BUF,Curtis Samuel,WR,,,,2.16307492,,,,,2.64223813,,,,,3.12140134,,,,,2.16394299,,,,,2.64310620,,,,,3.12226941,,,,,,,,,,,,,,,
00-0036427,0,NYJ,Tyler Johnson,WR,,,,2.03657327,,,,,2.63383193,,,,,3.23109059,,,,,2.03831044,,,,,2.63556910,,,,,3.23282776,,,,,,,,,,,,,,,
00-0038840,0,CAR,Brycen Tremayne,WR,,,,1.89180353,,,,,2.63102247,,,,,3.37024142,,,,,1.89306641,,,,,2.63228535,,,,,3.37150430,,,,,,,,,,,,,,,
00-0033217,0,IND,Mo Alie-Cox,TE,,,,1.96045438,,,,,2.62562353,,,,,3.29079268,,,,,1.95851913,,,,,2.62368828,,,,,3.28885743,,,,,,,,,,,,,,,
00-0038394,0,IND,Will Mallory,TE,,,,2.21069181,,,,,2.62303970,,,,,3.03538760,,,,,2.21029838,,,,,2.62264627,,,,,3.03499417,,,,,,,,,,,,,,,
00-0037539,0,DEN,Lucas Krull,TE,,,,2.02499204,,,,,2.62100430,,,,,3.21701657,,,,,2.02385896,,,,,2.61987123,,,,,3.21588349,,,,,,,,,,,,,,,
00-0040164,1,WAS,Jaylin Lane,WR,1,0.62325777,0.40000000,2.03546373,0.62325777,0.40000000,0.96589597,0.90000000,2.61683625,0.96589597,0.90000000,1.30853417,1.40000000,3.19820877,1.30853417,1.40000000,0.62459449,0.40000000,2.03677161,0.62459449,0.40000000,0.96723269,0.90000000,2.61814413,0.96723269,0.90000000,1.30987088,1.40000000,3.19951665,1.30987088,1.40000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,4.00000000,0.00000000,-0.22325777,-0.06589597,0.09146583,-0.22459449,-0.06723269,0.09012912
00-0036133,0,TEN,James Proche,WR,,,,2.04591601,,,,,2.61627784,,,,,3.18663968,,,,,2.04689140,,,,,2.61725324,,,,,3.18761507,,,,,,,,,,,,,,,
00-0040024,0,PHI,Darius Cooper,WR,,,,1.90576010,,,,,2.61011193,,,,,3.31446376,,,,,1.90687488,,,,,2.61122671,,,,,3.31557855,,,,,,,,,,,,,,,
00-0039875,1,BUF,Ray Davis,RB,1,0.20225057,0.30000000,2.32519910,0.20225057,0.30000000,0.19081988,0.30000000,2.58705651,0.19081988,0.30000000,0.17938918,0.30000000,2.84891391,0.17938918,0.30000000,0.20282514,0.30000000,2.32652192,0.20282514,0.30000000,0.19139445,0.30000000,2.58837932,0.19139445,0.30000000,0.17996375,0.30000000,2.85023673,0.17996375,0.30000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09774943,0.10918012,0.12061082,0.09717486,0.10860555,0.12003625
00-0038488,1,SEA,Brady Russell,RB,1,0.82821875,2.00000000,1.97371918,0.82821875,2.00000000,1.55930960,3.00000000,2.58446057,1.55930960,3.00000000,2.29040046,4.00000000,3.19520196,2.29040046,4.00000000,0.82602216,2.00000000,1.97283747,0.82602216,2.00000000,1.55711301,3.00000000,2.58357886,1.55711301,3.00000000,2.28820387,4.00000000,3.19432025,2.28820387,4.00000000,0.00000000,2.00000000,0.00000000,0.00000000,0.00000000,6.00000000,0.00000000,1.17178125,1.44069040,1.70959954,1.17397784,1.44288699,1.71179613
00-0040363,0,BUF,Keleki Latu,TE,,,,1.95227806,,,,,2.56054670,,,,,3.16881535,,,,,1.95108383,,,,,2.55935248,,,,,3.16762112,,,,,,,,,,,,,,,
00-0033854,0,HOU,Dare Ogunbowale,RB,,,,2.01585652,,,,,2.55445608,,,,,3.09305564,,,,,2.01542548,,,,,2.55402504,,,,,3.09262461,,,,,,,,,,,,,,,
00-0037524,0,WAS,Tay Martin,WR,,,,2.09286292,,,,,2.54799972,,,,,3.00313653,,,,,2.09334659,,,,,2.54848339,,,,,3.00362020,,,,,,,,,,,,,,,
00-0040669,1,DET,Isaac TeSlaa,WR,1,0.59076416,0.00000000,2.09732010,0.59076416,0.00000000,0.93987527,0.00000000,2.54701880,0.93987527,0.00000000,1.28898639,0.00000000,2.99671750,1.28898639,0.00000000,0.59217475,0.00000000,2.09849516,0.59217475,0.00000000,0.94128587,0.00000000,2.54819386,0.94128587,0.00000000,1.29039698,0.00000000,2.99789257,1.29039698,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,-0.59076416,-0.93987527,-1.28898639,-0.59217475,-0.94128587,-1.29039698
00-0040556,1,NE,Corey Kiner,RB,1,2.96460814,1.10000000,2.37800549,2.96460814,1.10000000,2.94889525,1.10000000,2.54433388,2.94889525,1.10000000,2.93318235,1.10000000,2.71066226,2.93318235,1.10000000,2.96756263,1.10000000,2.37942713,2.96756263,1.10000000,2.95184974,1.10000000,2.54575552,2.95184974,1.10000000,2.93613684,1.10000000,2.71208390,2.93613684,1.10000000,6.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-1.86460814,-1.84889525,-1.83318235,-1.86756263,-1.85184974,-1.83613684
00-0033455,0,DET,Anthony Firkser,TE,,,,1.77807962,,,,,2.54030031,,,,,3.30252101,,,,,1.77574171,,,,,2.53796240,,,,,3.30018310,,,,,,,,,,,,,,,
00-0040131,0,NE,Kyle Williams,WR,,,,2.14441805,,,,,2.53979257,,,,,2.93516710,,,,,2.14550868,,,,,2.54088321,,,,,2.93625773,,,,,,,,,,,,,,,
00-0035631,1,CIN,Drew Sample,TE,1,2.30705049,1.90000000,1.62896261,2.30705049,1.90000000,3.51924005,3.40000000,2.52785944,3.51924005,3.40000000,4.73142962,4.90000000,3.42675626,4.73142962,4.90000000,2.30400288,1.90000000,1.62967236,2.30400288,1.90000000,3.51619244,3.40000000,2.52856918,3.51619244,3.40000000,4.72838201,4.90000000,3.42746600,4.72838201,4.90000000,0.00000000,3.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,-0.40705049,-0.11924005,0.16857038,-0.40400288,-0.11619244,0.17161799
00-0036182,0,MIA,Nick Westbrook-Ikhine,WR,,,,1.75412742,,,,,2.52718341,,,,,3.30023940,,,,,1.75559436,,,,,2.52865035,,,,,3.30170634,,,,,,,,,,,,,,,
00-0038519,0,KC,Nikko Remigio,WR,,,,2.16756826,,,,,2.52651596,,,,,2.88546366,,,,,2.16834039,,,,,2.52728809,,,,,2.88623580,,,,,,,,,,,,,,,
00-0038752,0,SEA,Jake Bobo,WR,,,,2.06036931,,,,,2.52197903,,,,,2.98358875,,,,,2.06092685,,,,,2.52253657,,,,,2.98414630,,,,,,,,,,,,,,,
00-0038643,0,SF,Brayden Willis,TE,,,,2.08344234,,,,,2.51723890,,,,,2.95103546,,,,,2.08294190,,,,,2.51673846,,,,,2.95053502,,,,,,,,,,,,,,,
00-0033757,0,KC,Robert Tonyan,TE,,,,2.07435309,,,,,2.50968170,,,,,2.94501031,,,,,2.07384501,,,,,2.50917362,,,,,2.94450223,,,,,,,,,,,,,,,
00-0037086,0,PHI,Grant Calcaterra,TE,,,,1.93365792,,,,,2.48978872,,,,,3.04591951,,,,,1.93170736,,,,,2.48783816,,,,,3.04396895,,,,,,,,,,,,,,,
